onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
438	3	18	inter_rest	2824058	n02824058	18	436.305079	5.0
441	3	19	cue	1976957	n01976957	7	460.498467	5.0
444	15	19	imagery	1976957	n01976957	7	460.498467	5.0
459	3	19	evaluation	1976957	n01976957	7	460.498467	5.0
462	3	19	inter_rest	1976957	n01976957	7	460.498467	5.0
465	3	20	cue	3237416	n03237416	26	484.941744	4.0
468	15	20	imagery	3237416	n03237416	26	484.941744	4.0
483	3	20	evaluation	3237416	n03237416	26	484.941744	4.0
486	3	20	inter_rest	3237416	n03237416	26	484.941744	4.0
489	3	21	cue	1943899	n01943899	6	508.518254	5.0
492	15	21	imagery	1943899	n01943899	6	508.518254	5.0
507	3	21	evaluation	1943899	n01943899	6	508.518254	5.0
510	3	21	inter_rest	1943899	n01943899	6	508.518254	5.0
513	3	22	cue	2951358	n02951358	22	532.295145	5.0
516	15	22	imagery	2951358	n02951358	22	532.295145	5.0
531	3	22	evaluation	2951358	n02951358	22	532.295145	5.0
534	3	22	inter_rest	2951358	n02951358	22	532.295145	5.0
537	3	23	cue	3584254	n03584254	34	556.338205	5.0
540	15	23	imagery	3584254	n03584254	34	556.338205	5.0
555	3	23	evaluation	3584254	n03584254	34	556.338205	5.0
558	3	23	inter_rest	3584254	n03584254	34	556.338205	5.0
561	3	24	cue	4210120	n04210120	42	580.798490	5.0
564	15	24	imagery	4210120	n04210120	42	580.798490	5.0
579	3	24	evaluation	4210120	n04210120	42	580.798490	5.0
582	3	24	inter_rest	4210120	n04210120	42	580.798490	5.0
585	3	25	cue	1443537	n01443537	1	604.308509	5.0
588	15	25	imagery	1443537	n01443537	1	604.308509	5.0
603	3	25	evaluation	1443537	n01443537	1	604.308509	5.0
606	3	25	inter_rest	1443537	n01443537	1	604.308509	5.0
609	3	26	cue	2416519	n02416519	13	628.035852	5.0
612	15	26	imagery	2416519	n02416519	13	628.035852	5.0
627	3	26	evaluation	2416519	n02416519	13	628.035852	5.0
630	3	26	inter_rest	2416519	n02416519	13	628.035852	5.0
633	6	27	rest	n/a	n/a	n/a	n/a	n/a
