onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
411	3	17	evaluation	4297750	n04297750	45	411.921574	5.0
414	3	17	inter_rest	4297750	n04297750	45	411.921574	5.0
417	3	18	cue	4252077	n04252077	43	436.665142	5.0
420	15	18	imagery	4252077	n04252077	43	436.665142	5.0
435	3	18	evaluation	4252077	n04252077	43	436.665142	5.0
438	3	18	inter_rest	4252077	n04252077	43	436.665142	5.0
441	3	19	cue	4507155	n04507155	47	460.008100	5.0
444	15	19	imagery	4507155	n04507155	47	460.008100	5.0
459	3	19	evaluation	4507155	n04507155	47	460.008100	5.0
462	3	19	inter_rest	4507155	n04507155	47	460.008100	5.0
465	3	20	cue	3122295	n03122295	24	484.937827	4.0
468	15	20	imagery	3122295	n03122295	24	484.937827	4.0
483	3	20	evaluation	3122295	n03122295	24	484.937827	4.0
486	3	20	inter_rest	3122295	n03122295	24	484.937827	4.0
489	3	21	cue	3237416	n03237416	26	508.478463	2.0
492	15	21	imagery	3237416	n03237416	26	508.478463	2.0
507	3	21	evaluation	3237416	n03237416	26	508.478463	2.0
510	3	21	inter_rest	3237416	n03237416	26	508.478463	2.0
513	3	22	cue	2437971	n02437971	15	532.055023	5.0
516	15	22	imagery	2437971	n02437971	15	532.055023	5.0
531	3	22	evaluation	2437971	n02437971	15	532.055023	5.0
534	3	22	inter_rest	2437971	n02437971	15	532.055023	5.0
537	3	23	cue	3379051	n03379051	29	556.265084	5.0
540	15	23	imagery	3379051	n03379051	29	556.265084	5.0
555	3	23	evaluation	3379051	n03379051	29	556.265084	5.0
558	3	23	inter_rest	3379051	n03379051	29	556.265084	5.0
561	3	24	cue	2437136	n02437136	14	580.508636	5.0
564	15	24	imagery	2437136	n02437136	14	580.508636	5.0
579	3	24	evaluation	2437136	n02437136	14	580.508636	5.0
582	3	24	inter_rest	2437136	n02437136	14	580.508636	5.0
585	3	25	cue	3482252	n03482252	32	604.254132	4.0
588	15	25	imagery	3482252	n03482252	32	604.254132	4.0
603	3	25	evaluation	3482252	n03482252	32	604.254132	4.0
606	3	25	inter_rest	3482252	n03482252	32	604.254132	4.0
609	3	26	cue	2824058	n02824058	18	628.244819	4.0
612	15	26	imagery	2824058	n02824058	18	628.244819	4.0
627	3	26	evaluation	2824058	n02824058	18	628.244819	4.0
630	3	26	inter_rest	2824058	n02824058	18	628.244819	4.0
633	6	27	rest	n/a	n/a	n/a	n/a	n/a
