onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
537	3	23	cue	4387400	n04387400	46	557.544281	3.0
540	15	23	imagery	4387400	n04387400	46	557.544281	3.0
555	3	23	evaluation	4387400	n04387400	46	557.544281	3.0
558	3	23	inter_rest	4387400	n04387400	46	557.544281	3.0
561	3	24	cue	4533802	n04533802	48	581.554589	4.0
564	15	24	imagery	4533802	n04533802	48	581.554589	4.0
579	3	24	evaluation	4533802	n04533802	48	581.554589	4.0
582	3	24	inter_rest	4533802	n04533802	48	581.554589	4.0
585	3	25	cue	2190790	n02190790	11	605.631184	2.0
588	15	25	imagery	2190790	n02190790	11	605.631184	2.0
603	3	25	evaluation	2190790	n02190790	11	605.631184	2.0
606	3	25	inter_rest	2190790	n02190790	11	605.631184	2.0
609	3	26	cue	1846331	n01846331	4	629.490857	3.0
612	15	26	imagery	1846331	n01846331	4	629.490857	3.0
627	3	26	evaluation	1846331	n01846331	4	629.490857	3.0
630	3	26	inter_rest	1846331	n01846331	4	629.490857	3.0
633	6	27	rest	n/a	n/a	n/a	n/a	n/a
