onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
558	3	23	inter_rest	2690373	n02690373	16	n/a	1.0
561	3	24	cue	3345837	n03345837	28	580.869413	4.0
564	15	24	imagery	3345837	n03345837	28	580.869413	4.0
579	3	24	evaluation	3345837	n03345837	28	580.869413	4.0
582	3	24	inter_rest	3345837	n03345837	28	580.869413	4.0
585	3	25	cue	3455488	n03455488	31	n/a	1.0
588	15	25	imagery	3455488	n03455488	31	n/a	1.0
603	3	25	evaluation	3455488	n03455488	31	n/a	1.0
606	3	25	inter_rest	3455488	n03455488	31	n/a	1.0
609	3	26	cue	2797295	n02797295	17	n/a	1.0
612	15	26	imagery	2797295	n02797295	17	n/a	1.0
627	3	26	evaluation	2797295	n02797295	17	n/a	1.0
630	3	26	inter_rest	2797295	n02797295	17	n/a	1.0
633	6	27	rest	n/a	n/a	n/a	n/a	n/a
