onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
228	15	10	imagery	2797295	n02797295	17	244.347944	5.0
243	3	10	evaluation	2797295	n02797295	17	244.347944	5.0
246	3	10	inter_rest	2797295	n02797295	17	244.347944	5.0
249	3	11	cue	3710193	n03710193	36	268.392485	5.0
252	15	11	imagery	3710193	n03710193	36	268.392485	5.0
267	3	11	evaluation	3710193	n03710193	36	268.392485	5.0
270	3	11	inter_rest	3710193	n03710193	36	268.392485	5.0
273	3	12	cue	3379051	n03379051	29	292.136920	4.0
276	15	12	imagery	3379051	n03379051	29	292.136920	4.0
291	3	12	evaluation	3379051	n03379051	29	292.136920	4.0
294	3	12	inter_rest	3379051	n03379051	29	292.136920	4.0
297	3	13	cue	2139199	n02139199	10	316.427855	3.0
300	15	13	imagery	2139199	n02139199	10	316.427855	3.0
315	3	13	evaluation	2139199	n02139199	10	316.427855	3.0
318	3	13	inter_rest	2139199	n02139199	10	316.427855	3.0
321	3	14	cue	3064758	n03064758	23	340.024179	5.0
324	15	14	imagery	3064758	n03064758	23	340.024179	5.0
339	3	14	evaluation	3064758	n03064758	23	340.024179	5.0
342	3	14	inter_rest	3064758	n03064758	23	340.024179	5.0
345	3	15	cue	3345837	n03345837	28	364.933273	4.0
348	15	15	imagery	3345837	n03345837	28	364.933273	4.0
363	3	15	evaluation	3345837	n03345837	28	364.933273	4.0
366	3	15	inter_rest	3345837	n03345837	28	364.933273	4.0
369	3	16	cue	2274259	n02274259	12	388.625069	4.0
372	15	16	imagery	2274259	n02274259	12	388.625069	4.0
387	3	16	evaluation	2274259	n02274259	12	388.625069	4.0
390	3	16	inter_rest	2274259	n02274259	12	388.625069	4.0
393	3	17	cue	1943899	n01943899	6	412.554961	5.0
396	15	17	imagery	1943899	n01943899	6	412.554961	5.0
411	3	17	evaluation	1943899	n01943899	6	412.554961	5.0
414	3	17	inter_rest	1943899	n01943899	6	412.554961	5.0
417	3	18	cue	2416519	n02416519	13	436.828213	5.0
420	15	18	imagery	2416519	n02416519	13	436.828213	5.0
435	3	18	evaluation	2416519	n02416519	13	436.828213	5.0
438	3	18	inter_rest	2416519	n02416519	13	436.828213	5.0
441	3	19	cue	2690373	n02690373	16	459.955677	4.0
444	15	19	imagery	2690373	n02690373	16	459.955677	4.0
459	3	19	evaluation	2690373	n02690373	16	459.955677	4.0
462	3	19	inter_rest	2690373	n02690373	16	459.955677	4.0
465	3	20	cue	2882301	n02882301	19	484.197975	5.0
468	15	20	imagery	2882301	n02882301	19	484.197975	5.0
483	3	20	evaluation	2882301	n02882301	19	484.197975	5.0
486	3	20	inter_rest	2882301	n02882301	19	484.197975	5.0
489	3	21	cue	4554684	n04554684	49	509.725008	2.0
492	15	21	imagery	4554684	n04554684	49	509.725008	2.0
507	3	21	evaluation	4554684	n04554684	49	509.725008	2.0
510	3	21	inter_rest	4554684	n04554684	49	509.725008	2.0
513	3	22	cue	4572121	n04572121	50	532.284742	5.0
516	15	22	imagery	4572121	n04572121	50	532.284742	5.0
531	3	22	evaluation	4572121	n04572121	50	532.284742	5.0
534	3	22	inter_rest	4572121	n04572121	50	532.284742	5.0
537	3	23	cue	1976957	n01976957	7	557.380301	4.0
540	15	23	imagery	1976957	n01976957	7	557.380301	4.0
555	3	23	evaluation	1976957	n01976957	7	557.380301	4.0
558	3	23	inter_rest	1976957	n01976957	7	557.380301	4.0
561	3	24	cue	2128385	n02128385	9	581.121933	5.0
564	15	24	imagery	2128385	n02128385	9	581.121933	5.0
579	3	24	evaluation	2128385	n02128385	9	581.121933	5.0
582	3	24	inter_rest	2128385	n02128385	9	581.121933	5.0
585	3	25	cue	3767745	n03767745	39	604.381179	5.0
588	15	25	imagery	3767745	n03767745	39	604.381179	5.0
603	3	25	evaluation	3767745	n03767745	39	604.381179	5.0
606	3	25	inter_rest	3767745	n03767745	39	604.381179	5.0
609	3	26	cue	3716966	n03716966	37	628.727792	4.0
612	15	26	imagery	3716966	n03716966	37	628.727792	4.0
627	3	26	evaluation	3716966	n03716966	37	628.727792	4.0
630	3	26	inter_rest	3716966	n03716966	37	628.727792	4.0
633	6	27	rest	n/a	n/a	n/a	n/a	n/a
